시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 은평구 불광동,304-21,304,21,대원연립,96.36,89,202007,30,149000,2,1979,통일로78길 3
서울특별시 은평구 불광동,304-21,304,21,대원연립,80.33,89,202007,30,150000,2,1979,통일로78길 3
서울특별시 은평구 불광동,304-21,304,21,대원연립,80.33,111,202007,30,168000,1,1979,통일로78길 3
서울특별시 은평구 불광동,304-21,304,21,대원연립,80.33,89,202007,30,155000,1,1979,통일로78길 3
서울특별시 은평구 불광동,391-219,391,219,더 플러스,29.81,21.1,202007,2,18800,1,2015,통일로88길 13-21
서울특별시 은평구 불광동,391-219,391,219,더 플러스,29.81,21.1,202007,7,19000,3,2015,통일로88길 13-21
서울특별시 은평구 불광동,391-219,391,219,더 플러스,29.81,21.1,202007,7,19000,2,2015,통일로88길 13-21
서울특별시 은평구 불광동,344-10,344,10,도시휴먼빌,38.52,22.12,202007,7,26800,4,2014,연서로 280-14
서울특별시 은평구 불광동,23-85,23,85,동방빌라(B),16.74,8.24,202007,2,3500,-1,1991,불광로16길 24-16
서울특별시 은평구 불광동,367-5,367,5,동진빌라(367-5),48.07,35.78,202007,6,34000,3,2014,연서로 269-3
서울특별시 은평구 불광동,171-1,171,1,두레마을,58.89,27.88,202007,14,22000,4,2003,불광로20길 14
서울특별시 은평구 불광동,281-141,281,141,두진아이브,35.4,12.34,202007,6,29600,8,2015,통일로66길 6-7
서울특별시 은평구 불광동,484-150,484,150,래미안빌,46.82,26.54,202007,20,29900,2,2009,통일로82나길 6
서울특별시 은평구 불광동,480-176,480,176,로뎀빌,38.31,29.39,202007,8,17000,3,2014,통일로92나길 7-18
서울특별시 은평구 불광동,478-2,478,2,모아파크빌,50.42,39.63,202007,20,29500,2,2019,통일로94길 9
서울특별시 은평구 불광동,114,114,0,목련주택(A),35.96,28.67,202007,18,13000,-1,1986,연서로38길 17-1
서울특별시 은평구 불광동,445-75,445,75,미래홈타운,81.06,46.49,202007,13,28300,3,2004,통일로92가길 31-1
서울특별시 은평구 불광동,310-123,310,123,복원주택,54.33,23.27,202007,10,29800,2,1994,통일로80길 16
서울특별시 은평구 불광동,112-1,112,1,부림베네치아(112-1),49.8,32.08,202007,5,34500,4,2017,연서로40길 2-16
서울특별시 은평구 불광동,105-50,105,50,"불광 아이빌3(A,B)",29.86,17.58,202007,22,14900,2,2011,연서로40길 12-7
서울특별시 은평구 불광동,480-37,480,37,불광스위트빌2차(480-37),42.45,33.07,202007,14,16300,3,2008,통일로92길 26
서울특별시 은평구 불광동,319-31,319,31,불광아이빌,37.07,21.58,202007,2,25900,2,2010,연서로 254-43
서울특별시 은평구 불광동,351-2,351,2,불광아이빌,49.24,28.97,202007,3,25000,5,2010,연서로34길 4-7
서울특별시 은평구 불광동,319-31,319,31,불광아이빌,48.31,28.12,202007,6,24000,5,2010,연서로 254-43
서울특별시 은평구 불광동,21-6,21,6,삼성어울림 에이동,47.81,41.53,202007,5,29500,3,2020,불광로16길 13-1
서울특별시 은평구 불광동,170-14,170,14,삼오그린빌(A동),82.08,47.06,202007,10,27500,3,2004,불광로22길 7-19
서울특별시 은평구 불광동,346-60,346,60,삼호주택,49.89,23.76,202007,31,21000,1,1996,연서로34가길 10
서울특별시 은평구 불광동,391-113,391,113,서즈훼밀리빌라,39.63,24.25,202007,6,11500,-1,1992,통일로88가길 3-6
서울특별시 은평구 불광동,104-18,104,18,선우에코빌,29.77,19.99,202007,25,23500,2,2015,연서로37길 24-2
서울특별시 은평구 불광동,90-25,90,25,성덕수안채(90-25),52.73,34,202007,1,26000,5,2014,연서로37길 40-4
서울특별시 은평구 불광동,391-46,391,46,성안맨션,48.6,27.02,202007,14,20000,1,1991,통일로92나길 34-12
서울특별시 은평구 불광동,312-64,312,64,세인리슈빌,27.91,24.79,202007,24,24600,4,2018,통일로80가길 5
서울특별시 은평구 불광동,484-115,484,115,송광맨션(484-115),47.1,21.87,202007,8,20000,4,2001,통일로82길 35
서울특별시 은평구 불광동,345-7,345,7,수라움,27.87,19.7,202007,3,26800,5,2018,연서로 288-14
서울특별시 은평구 불광동,105-5,105,5,수성렉스빌,39.68,25.2,202007,9,27300,3,2017,불광로 201
서울특별시 은평구 불광동,346-55,346,55,스카이힐튼,28.22,16.11,202007,8,22000,4,2012,연서로34가길 16
서울특별시 은평구 불광동,346-55,346,55,스카이힐튼,45.76,26.14,202007,20,26600,2,2012,연서로34가길 16
서울특별시 은평구 불광동,281-17,281,17,스타타운,18.63,6.92,202007,6,20000,6,2017,불광로 52-8
서울특별시 은평구 불광동,102-15,102,15,신정아트빌,43.47,27.13,202007,4,35000,4,2016,연서로 323-5
서울특별시 은평구 불광동,80-1,80,1,신정아트빌,26.14,21.33,202007,6,19000,4,2017,연서로43길 9-21
서울특별시 은평구 불광동,346-107,346,107,아람빌라 나동,37.59,37.5,202007,31,20600,2,1990,연서로34가길 16-13
서울특별시 은평구 불광동,484-9,484,9,아름다운집(484-9),52.01,25.78,202007,4,24200,4,2003,통일로82길 33
서울특별시 은평구 불광동,480-244,480,244,연신시티빌(480-244),33.84,15.58,202007,3,10000,2,1998,통일로92나길 33
서울특별시 은평구 불광동,76-1,76,1,연신하이츠빌라(라동),64.35,50.8,202007,20,21300,2,1990,연서로43길 19
서울특별시 은평구 불광동,8-291,8,291,"영빈빌라 (가동,나동)",49.24,39.2,202007,20,9800,-1,1990,불광로6길 7
서울특별시 은평구 불광동,391-138,391,138,예그린빌라,42.06,20.8,202007,3,13000,4,1992,통일로88가길 5
서울특별시 은평구 불광동,230-14,230,14,예승빌라(A),61.97,33.19,202007,18,46000,3,1994,불광로13길 26
서울특별시 은평구 불광동,484-148,484,148,예은빌(484-148),43.89,24.18,202007,21,32000,5,2002,통일로82길 22-13
서울특별시 은평구 불광동,445-28,445,28,예지움(445-28),36.87,20.86,202007,15,23900,4,2017,연서로41가길 38-11
서울특별시 은평구 불광동,8-137,8,137,오륭그린빌 B동,62.34,33.63,202007,9,20500,4,2002,불광로6길 10-5
서울특별시 은평구 불광동,221-54,221,54,온세샤인빌,46.65,18.39,202007,1,48000,6,2016,불광로13길 13
서울특별시 은평구 불광동,157-2,157,2,우리맨션,35.95,18.15,202007,9,14700,2,1991,불광로 181-1
서울특별시 은평구 불광동,480-197,480,197,우정빌라(480-197),32.53,15.83,202007,9,5500,-1,1993,통일로92나길 7
서울특별시 은평구 불광동,445-297,445,297,우진 베스트빌,37.2,25.45,202007,7,18500,3,2015,통일로92다길 3-1
서울특별시 은평구 불광동,445-297,445,297,우진 베스트빌,36.29,24.83,202007,29,17800,4,2015,통일로92다길 3-1
서울특별시 은평구 불광동,238-51,238,51,울트라빌,51.93,24.72,202007,14,54950,1,2002,불광로11길 3
서울특별시 은평구 불광동,484-246,484,246,위브홈타운,46.53,28.81,202007,29,21500,3,2010,통일로82가길 16
서울특별시 은평구 불광동,19-7,19,7,유현빌리지(19-7),75.68,42.94,202007,2,50000,3,2005,불광로14길 15-1
서울특별시 은평구 불광동,218-45,218,45,은광주택(218-45),35.75,35.84,202007,5,37000,-1,1990,불광로 145-16
서울특별시 은평구 불광동,95,95,0,전원빌라(95),88.07,50.58,202007,26,29000,3,1998,연서로41길 13-7
서울특별시 은평구 불광동,445-156,445,156,정은빌라,45.42,21.97,202007,8,14500,2,2002,통일로92가길 21-1
서울특별시 은평구 불광동,445-156,445,156,정은빌라,34.74,16.8,202007,9,12000,4,2002,통일로92가길 21-1
서울특별시 은평구 불광동,391-89,391,89,제일하우징,59.36,34.27,202007,8,27900,3,2010,통일로82나길 13-3
서울특별시 은평구 불광동,90-16,90,16,조이빌,29.99,19.52,202007,8,19000,5,2016,연서로 329-8
서울특별시 은평구 불광동,90-16,90,16,조이빌,29.99,19.52,202007,9,23000,6,2016,연서로 329-8
서울특별시 은평구 불광동,28-12,28,12,주영빌트,29.69,22.34,202007,11,13700,3,2011,불광로18길 15-1
서울특별시 은평구 불광동,331-43,331,43,주원주택,53.1,29.56,202007,1,22500,3,2005,통일로78가길 13-81
서울특별시 은평구 불광동,391-215,391,215,중앙하이빌,50.9,25.65,202007,29,19700,1,2002,통일로88가길 10
서울특별시 은평구 불광동,414-5,414,5,중앙하이츠빌라,29.91,18.39,202007,6,12800,1,1991,연서로33길 14-7
서울특별시 은평구 불광동,480-219,480,219,진산빌라,39.25,18.52,202007,7,10800,4,1995,통일로92나길 25
서울특별시 은평구 불광동,481-1,481,1,천일빌라,33.03,29.5,202007,8,6200,-1,1988,통일로92길 16-4
서울특별시 은평구 불광동,170-72,170,72,천일빌라(170-72),33.15,29.2,202007,4,9200,3,1989,불광로22길 29
서울특별시 은평구 불광동,445-67,445,67,청남빌라(445-67),36.25,19.88,202007,31,9500,3,1991,통일로92가길 32-4
서울특별시 은평구 불광동,331-175,331,175,청남주택,38.25,19.64,202007,3,19300,4,1992,통일로78가길 29-11
서울특별시 은평구 불광동,331-175,331,175,청남주택,38.25,19.64,202007,7,14000,-1,1992,통일로78가길 29-11
서울특별시 은평구 불광동,331-175,331,175,청남주택,38.25,19.64,202007,9,23000,2,1992,통일로78가길 29-11
서울특별시 은평구 불광동,391-45,391,45,청도렉스맨숀,45.72,22.66,202007,9,16200,4,1991,통일로88길 21-3
서울특별시 은평구 불광동,329-21,329,21,청우VIP맨션,82.32,46.81,202007,1,26500,3,1998,통일로72길 21
서울특별시 은평구 불광동,228-38,228,38,청정 Vill,60.92,35.64,202007,30,35500,5,2012,불광로13가길 21-1
서울특별시 은평구 불광동,104-78,104,78,초원그린빌(104-78),27.75,17.85,202007,14,18865,6,2016,연서로 315-9
서울특별시 은평구 불광동,238-19,238,19,충효주택,55.51,44,202007,6,62000,2,1988,불광로11길 9-2
서울특별시 은평구 불광동,484-93,484,93,클로버빌,29.95,25.21,202007,9,29500,4,2019,통일로82길 40-1
서울특별시 은평구 불광동,221-27,221,27,태영맨션(221-27),80.76,49.43,202007,16,53000,2,1997,불광로13가길 6
서울특별시 은평구 불광동,480-296,480,296,파란채하우스,43.41,29.91,202007,7,28500,2,2016,통일로88길 15-21
서울특별시 은평구 불광동,480-296,480,296,파란채하우스,39.71,28.82,202007,10,26000,3,2016,통일로88길 15-21
서울특별시 은평구 불광동,391-43,391,43,파란채하우스 101동,22.26,14.88,202007,8,16920,2,2016,통일로88길 15-19
서울특별시 은평구 불광동,391-43,391,43,파란채하우스 101동,51.83,34.65,202007,17,28500,2,2016,통일로88길 15-19
서울특별시 은평구 불광동,480-65,480,65,파인빌(480-65),46.88,48.59,202007,15,17000,2,2006,통일로92길 13-8
서울특별시 은평구 불광동,331-146,331,146,패밀리움,38.49,28.88,202007,6,24000,1,2010,통일로78가길 13-40
서울특별시 은평구 불광동,221-52,221,52,평화빌라(221-52),54.18,27.38,202007,3,40000,1,1994,불광로13길 11
서울특별시 은평구 불광동,13-32,13,32,필 하모니,12.9,6.38,202007,7,26000,5,2011,불광로 137-13
서울특별시 은평구 불광동,391-159,391,159,하나쉐르빌,58.92,34,202007,9,23000,5,2008,통일로88길 13-14
서울특별시 은평구 불광동,445-178,445,178,하늘정원,34.91,31.25,202007,18,20500,2,2015,통일로92길 37-7
서울특별시 은평구 불광동,479-50,479,50,한샘그린빌라,61.38,34.37,202007,25,19800,3,2002,통일로94길 29
서울특별시 은평구 불광동,90-31,90,31,한신빌라(90-31),39.76,23.93,202007,13,14100,2,1992,연서로 329-9
서울특별시 은평구 불광동,444-50,444,50,한일빌라,93.91,44.2,202007,7,25800,4,1995,연서로37길 27
서울특별시 은평구 불광동,364-1,364,1,해들목휴먼빌,57.71,25.11,202007,23,28200,6,2010,연서로33길 8-5
서울특별시 은평구 불광동,23-29,23,29,호안빌,43.83,37.33,202007,14,26000,4,2016,불광로16길 23-6
서울특별시 은평구 불광동,23-38,23,38,호안빌(23-38),36.01,29.67,202007,2,22000,3,2016,불광로16길 23-5
서울특별시 은평구 불광동,23-38,23,38,호안빌(23-38),35.26,28.97,202007,29,22000,2,2016,불광로16길 23-5
서울특별시 은평구 불광동,392-2,392,2,호원캐슬,46.08,28.1,202007,8,35000,2,2016,연서로33길 24
서울특별시 은평구 불광동,392-2,392,2,호원캐슬,43.45,27.11,202007,12,31150,3,2016,연서로33길 24
서울특별시 은평구 불광동,484-235,484,235,효성A,30.6,26.07,202007,24,15000,1,1990,통일로82가길 10-1
서울특별시 은평구 불광동,484-321,484,321,효성B,38.16,29.56,202007,24,12300,-1,1990,통일로82가길 10
서울특별시 은평구 불광동,346-78,346,78,효성맨션,59.41,33.01,202007,10,32000,1,1998,연서로34가길 6-11
서울특별시 은평구 불광동,346-82,346,82,효성쉐르빌,70.49,33.43,202007,23,31300,3,2001,연서로34가길 6-21
서울특별시 은평구 불광동,105-47,105,47,힐튼맨션,46.48,26.41,202007,15,21500,3,2008,연서로40길 16
서울특별시 은평구 수색동,307-9,307,9,(307-9),38.7,18.51,202007,10,21000,-1,1994,수색로22길 25
서울특별시 은평구 수색동,309-2,309,2,(309-2),44.23,38.8,202007,20,28000,1,1987,수색로22길 23-15
서울특별시 은평구 수색동,377-11,377,11,수색팔레스A동,24.24,17.66,202007,27,21000,4,2009,수색로 287-1
서울특별시 은평구 수색동,316-2,316,2,아이린III,50.04,32.7,202007,9,42000,4,2016,수색로22나길 14
서울특별시 은평구 수색동,373-2,373,2,프라임캐슬,21.36,15.46,202007,19,15100,2,2011,수색로 275-7
서울특별시 은평구 신사동,171-8,171,8,(171-8),36.92,28.66,202007,8,42000,1,1987,증산로17길 51
서울특별시 은평구 신사동,18-46,18,46,(18-46),62.06,30.83,202007,8,21500,5,2012,갈현로1길 13-1
서울특별시 은평구 신사동,182-6,182,6,(182-6),45.44,39,202007,8,40500,-1,1995,증산로15길 72-7
서울특별시 은평구 신사동,19-169,19,169,(19-169),69.85,60.35,202007,25,36000,2,1978,은평로1길 1
서울특별시 은평구 신사동,262-22,262,22,(262-22),50.49,20.59,202007,17,8800,-1,1993,갈현로3다길 10-2
서울특별시 은평구 신사동,29-147,29,147,(29-147),41.5,19.5,202007,1,11500,-1,1991,은평로 8-2
서울특별시 은평구 신사동,29-63,29,63,(29-63),36.48,23.64,202007,9,13000,3,1991,은평로2길 12-16
서울특별시 은평구 신사동,300-137,300,137,(300-137),37.08,29.67,202007,1,7000,2,1985,은평터널로7길 39-16
서울특별시 은평구 신사동,300-15,300,15,(300-15),31.5,25.09,202007,6,11000,2,1989,은평터널로7가길 5-2
서울특별시 은평구 신사동,307-12,307,12,(307-12),37.08,29.42,202007,6,18500,2,1987,은평터널로 121-18
서울특별시 은평구 신사동,341-21,341,21,(341-21),47.04,29.68,202007,20,20000,2,1990,증산로15가길 5-10
서울특별시 은평구 신사동,343-28,343,28,(343-28),31.96,24.18,202007,3,14000,1,1987,증산로17길 35-2
서울특별시 은평구 신사동,343-28,343,28,(343-28),31.96,24.18,202007,11,10700,2,1987,증산로17길 35-2
서울특별시 은평구 신사동,4-32,4,32,(4-32),38.43,24.45,202007,31,13800,2,2008,은평로3가길 29-1
서울특별시 은평구 신사동,5-12,5,12,(5-12),55.19,30.58,202007,4,23800,3,2012,은평로3가길 30-6
서울특별시 은평구 신사동,34-2,34,2,거성리젠시(B동),59.91,32.3,202007,7,24000,5,2013,증산로21길 7
서울특별시 은평구 신사동,1-63,1,63,거성맨션(1-63),65.93,33.3,202007,20,23500,2,1997,은평로3가길 14-8
서울특별시 은평구 신사동,3-26,3,26,거성빌라트(3-26),47.56,19.41,202007,8,14400,3,1997,은평로3가길 21
서울특별시 은평구 신사동,28-42,28,42,거성한미빌라(28-42),34.08,14.19,202007,13,11000,4,1996,은평로2길 5-4
서울특별시 은평구 신사동,349-10,349,10,골드스타,29.98,23.39,202007,1,19800,3,2012,증산로17가길 5-3
서울특별시 은평구 신사동,350-27,350,27,금강하이츠(350-27),69.44,38.02,202007,3,29880,1,2002,증산로17가길 2-1
서울특별시 은평구 신사동,9-9,9,9,다보빌9-9),60.84,34.31,202007,15,22000,3,2008,갈현로5길 5-5
서울특별시 은평구 신사동,9-9,9,9,다보빌9-9),60.84,34.31,202007,29,22400,3,2008,갈현로5길 5-5
서울특별시 은평구 신사동,229-16,229,16,다성에버빌,56.75,28.53,202007,15,28000,2,2014,가좌로11길 5-9
서울특별시 은평구 신사동,1-127,1,127,대광힐타운(1-127),63.75,34.54,202007,3,28400,3,2004,갈현로2길 11
서울특별시 은평구 신사동,29-65,29,65,대당빌라(29-65),39.72,16.46,202007,6,13000,1,1993,은평로2길 14
서울특별시 은평구 신사동,30-4,30,4,대진월드빌라(30-4),68.64,39.06,202007,19,28800,3,2002,가좌로 312-13
서울특별시 은평구 신사동,10-11,10,11,동우골든타워(10-11),61.53,26.74,202007,24,18300,3,1991,갈현로5길 13
서울특별시 은평구 신사동,184-3,184,3,동익그린빌라(184-3),46.93,27.15,202007,19,9000,-1,1995,은평터널로7길 7-17
서울특별시 은평구 신사동,281-17,281,17,두성빌라(281-17),64.8,32.78,202007,9,10000,-1,1991,갈현로3길 39
서울특별시 은평구 신사동,1-100,1,100,로즈빌라(1-100),58.29,36.24,202007,13,9000,-1,1992,갈현로4길 10-2
서울특별시 은평구 신사동,1-100,1,100,로즈빌라(1-100),80.47,50.03,202007,15,20000,1,1992,갈현로4길 10-2
서울특별시 은평구 신사동,1-68,1,68,리치빌,56.55,33.16,202007,9,32500,2,2016,은평로3가길 14-3
서울특별시 은평구 신사동,7-6,7,6,만민베스트빌,68.1,37.57,202007,22,28500,4,2010,갈현로4길 6-6
